filename,width,height,class,xmin,ymin,xmax,ymax
00040_00011_00013_png_jpg.rf.fdc12e24755503454e5b5d13e1acaca9.jpg,416,416,Round-About,27,68,372,382
00035_00015_00014_png_jpg.rf.fdbc6e1b730726865eba11f1bb99004e.jpg,416,416,Straight Ahead Only,50,50,367,377
00018_00005_00028_png_jpg.rf.fdc6a7f4db33009fcfc226080c81b23e.jpg,416,416,Attention Please-,24,23,398,384
00033_00001_00017_png_jpg.rf.fdeab492048259df2d4c7a4b7a631eb6.jpg,416,416,Turn right ahead,60,50,397,367
00037_00002_00008_png_jpg.rf.fdef168ca9d3f18e4ea948b72a4f72b3.jpg,416,416,Go straight or turn left,36,49,369,367
00023_00000_00006_png_jpg.rf.fdf648b304a42147810fbd4ddb411165.jpg,416,416,Slippery Road Ahead,43,60,359,357
00020_00011_00013_png_jpg.rf.fe061c021025822584cb78bf2f83f3c8.jpg,416,416,Dangerous Rright Curve Ahead,56,72,394,369
00020_00005_00029_png_jpg.rf.fdf9ea3c4441199a464ff77c7eee63b5.jpg,416,416,Dangerous Rright Curve Ahead,56,37,388,379
00034_00005_00010_png_jpg.rf.fe08d16a770ec608775650c989d90920.jpg,416,416,Turn left ahead,135,60,368,357
00040_00004_00007_png_jpg.rf.fe0eefe733289a9f4245a80c99e74848.jpg,416,416,Round-About,45,36,389,389
00035_00039_00024_png_jpg.rf.fe1ed460fa5c4e87f9e2d0c9fc3e1a2a.jpg,416,416,Straight Ahead Only,28,43,389,389
00038_00019_00025_png_jpg.rf.fe2340988eb361a20bd6c15886bc88e1.jpg,416,416,Keep-Right,51,42,374,375
00040_00004_00019_png_jpg.rf.fe3656e23c186aacdf78f685b03310d5.jpg,416,416,Round-About,47,40,387,405
00033_00008_00010_png_jpg.rf.fe3789e9c474247a8f2abb5fb996f7fb.jpg,416,416,Turn right ahead,39,52,386,379
00013_00069_00015_png_jpg.rf.fe440d5640cdff8a436932b75271a9c5.jpg,416,416,Give Way,47,62,390,372
00040_00001_00018_png_jpg.rf.fe45ba47da7a86ed650cd59c089953cb.jpg,416,416,Round-About,33,48,384,392
00032_00002_00008_png_jpg.rf.fe4cfb5ad987d85c3003b00da255fae2.jpg,416,416,End of all speed and passing limits,73,63,355,341
00042_00004_00019_png_jpg.rf.fe5332f35b4d12b4ecc12f7218d32566.jpg,416,416,Overtaking by trucks is prohibited,35,27,399,390
00021_00008_00002_png_jpg.rf.fe56c7b6e2dc1dddc35f8d5b16c4f022.jpg,416,416,Left Zig Zag Traffic,69,100,364,371
00016_00013_00016_png_jpg.rf.fe57039865b9e0a955f2af1de24c3351.jpg,416,416,Truck traffic is prohibited,35,50,381,373
00024_00002_00016_png_jpg.rf.fe60bd7115f3efead3670f66f3383a6c.jpg,416,416,-Road narrows on right,39,22,364,352
00013_00014_00006_png_jpg.rf.fe6855482a4b54bc29e0e33ed122834d.jpg,416,416,Give Way,49,70,390,414
00022_00001_00014_png_jpg.rf.fe68912b41bd84ba94c70f60e0fe8f5c.jpg,416,416,Uneven Road,40,61,382,368
00034_00004_00005_png_jpg.rf.fe6e6d4d876c9c6b03c2867f5ef16433.jpg,416,416,Turn left ahead,45,39,401,385
00019_00003_00010_png_jpg.rf.fe6f8dda3981dfdd967256d5443172ea.jpg,416,416,Dangerous Left Curve Ahead,63,96,354,331
00022_00005_00021_png_jpg.rf.fe8123ad3cfc50c41c7364964978049b.jpg,416,416,Uneven Road,42,52,382,382
00038_00002_00017_png_jpg.rf.fe8239cc68ef8cdc41514ef900b9fcd2.jpg,416,416,Keep-Right,44,30,379,386
00035_00002_00011_png_jpg.rf.fe9dcd2c8adb88b1aa6b06d1a7690ce2.jpg,416,416,Straight Ahead Only,107,95,393,369
00036_00002_00013_png_jpg.rf.feb8818968830f5038f59a439c159289.jpg,416,416,Go Straight or Turn Right,57,58,388,387
00034_00010_00008_png_jpg.rf.feba0f51ca476e847f3354b85de0f4ba.jpg,416,416,Turn left ahead,50,75,353,363
00035_00005_00010_png_jpg.rf.febb763c61a1b160718b8a434e36472d.jpg,416,416,Straight Ahead Only,78,91,338,338
00016_00005_00006_png_jpg.rf.febb8561662a4048766e830f3d5830d3.jpg,416,416,Truck traffic is prohibited,64,76,365,354
00016_00006_00014_png_jpg.rf.febcd95eb55fcdf170c8d19e79a3e156.jpg,416,416,Truck traffic is prohibited,40,36,389,381
00020_00006_00008_png_jpg.rf.fecd7112d03d9a259cec5d4d0e22be21.jpg,416,416,Dangerous Rright Curve Ahead,76,80,379,349
00036_00006_00001_png_jpg.rf.fed02f90c9c96bec57c7e026d3bcb80a.jpg,416,416,Go Straight or Turn Right,75,93,348,343
00013_00015_00017_png_jpg.rf.fed0343522b1b1641874fe6fe6bc3248.jpg,416,416,Give Way,31,66,349,378
00042_00006_00017_png_jpg.rf.fed1b2eb0f6319aa116e928d2b44f62f.jpg,416,416,Overtaking by trucks is prohibited,56,55,371,362
00036_00007_00002_png_jpg.rf.fed201cf3aebe45cf2c56c6d91ed60aa.jpg,416,416,Go Straight or Turn Right,81,67,363,336
00028_00013_00026_png_jpg.rf.fed6e68af696931c9e8d08c8c1d9fe64.jpg,416,416,Beware of children,31,39,379,374
00029_00001_00002_png_jpg.rf.fed75c74cd9ccb052ca3e54dd72766c8.jpg,416,416,CYCLE ROUTE AHEAD WARNING,55,73,351,355
00038_00019_00013_png_jpg.rf.feeca3f37ea6fdabc199e328550cf432.jpg,416,416,Keep-Right,72,70,393,359
00028_00009_00023_png_jpg.rf.ff007ef69b0ca7eed6f76eda78420e35.jpg,416,416,Beware of children,30,34,375,368
00022_00007_00006_png_jpg.rf.ff012f1a21c2b1fc6f1197d291da1622.jpg,416,416,Uneven Road,69,60,363,361
00023_00001_00025_png_jpg.rf.ff01f0a1f8eb1b89d68b79b34ad459b1.jpg,416,416,Slippery Road Ahead,22,44,391,384
00018_00007_00015_png_jpg.rf.ff0167749ae37b366d6dd01f0b2304ec.jpg,416,416,Attention Please-,31,53,391,387
00019_00001_00009_png_jpg.rf.ff05085676eaa9b6c15b33955ab4d239.jpg,416,416,Dangerous Left Curve Ahead,64,83,352,357
00017_00021_00004_png_jpg.rf.ff091fcd94a3be8ae78795bea5c991cd.jpg,416,416,No Entry,45,58,387,359
00023_00012_00015_png_jpg.rf.ff0fd725d3b9b1f6131737bb9d043688.jpg,416,416,Slippery Road Ahead,56,56,394,382
00019_00006_00003_png_jpg.rf.ff106fc833a9b7befd2a15e786541817.jpg,416,416,Dangerous Left Curve Ahead,59,68,388,349
00013_00006_00025_png_jpg.rf.ff0be42e1c45c34d376615d6c2b993df.jpg,416,416,Give Way,39,36,404,388
00020_00004_00026_png_jpg.rf.ff1174a1421d9e347c27922af7749f3d.jpg,416,416,Dangerous Rright Curve Ahead,52,60,373,340
00029_00006_00028_png_jpg.rf.ff2466820e1beaf07fc203891372a53a.jpg,416,416,CYCLE ROUTE AHEAD WARNING,40,36,373,376
00018_00015_00013_png_jpg.rf.ff2ac2ad54750c0bb7cdf37a4187ffaf.jpg,416,416,Attention Please-,63,32,354,354
00020_00003_00003_png_jpg.rf.ff1b61f6c047dfdef4096340bb01dbbf.jpg,416,416,Dangerous Rright Curve Ahead,44,81,373,359
00016_00008_00007_png_jpg.rf.ff32ffc382b3665a027b3781b58b22a5.jpg,416,416,Truck traffic is prohibited,20,34,389,383
00021_00006_00016_png_jpg.rf.ff6567d6204cea89656b790d1a3d1162.jpg,416,416,Left Zig Zag Traffic,45,60,371,367
00038_00000_00028_png_jpg.rf.ff67c2e5b308bfbc2eacbc1a30424868.jpg,416,416,Keep-Right,43,33,381,383
00023_00011_00007_png_jpg.rf.ff5e75df6123a3b44c4237f7cd4f40b5.jpg,416,416,Slippery Road Ahead,38,42,393,392
00020_00005_00002_png_jpg.rf.ff948069cfd7adb9eb1a2651c9bb0f79.jpg,416,416,Dangerous Rright Curve Ahead,56,59,347,312
00034_00008_00003_png_jpg.rf.ff693e0213d0eb602c6371205602ae77.jpg,416,416,Turn left ahead,72,69,359,347
00037_00004_00006_png_jpg.rf.ffa2f5d2896eee0dd63952defebc93f5.jpg,416,416,Go straight or turn left,72,60,373,357
00029_00005_00017_png_jpg.rf.ffb3adb9839f7d03ae9b44a76896f489.jpg,416,416,CYCLE ROUTE AHEAD WARNING,54,43,393,391
00023_00007_00012_png_jpg.rf.ffbee460bf3d47882d29f362f92d0fc0.jpg,416,416,Slippery Road Ahead,49,43,378,374
00033_00012_00000_png_jpg.rf.ffef0b7a357eac33112c8d9bb5eece47.jpg,416,416,Turn right ahead,69,82,334,373
00013_00002_00004_png_jpg.rf.fffda2941ca5be4bd3e078b11d8288df.jpg,416,416,Give Way,63,77,354,384
00022_00006_00022_png_jpg.rf.07eae688c15cea202573b423eb24b4f1.jpg,416,416,Uneven Road,38,39,386,385
00035_00015_00005_png_jpg.rf.07f727bc5fba5a11edc0559c01adfc0e.jpg,416,416,Straight Ahead Only,88,61,366,379
00040_00000_00012_png_jpg.rf.07e8a2da384c26284e2a7b58749cac98.jpg,416,416,Round-About,72,50,371,397
00035_00010_00003_png_jpg.rf.080f770c065102001ca38d818796d38f.jpg,416,416,Straight Ahead Only,61,60,396,387
00018_00013_00005_png_jpg.rf.0811662cb8a0dc00e09ac0eb54f0c950.jpg,416,416,Attention Please-,60,108,354,331
00021_00009_00011_png_jpg.rf.081f3f19448a5982ef6a1132d4b2c930.jpg,416,416,Left Zig Zag Traffic,39,50,368,357
00040_00008_00017_png_jpg.rf.0825195fbbaa51bf40a816e56e76dcb6.jpg,416,416,Round-About,24,30,392,392
00017_00035_00008_png_jpg.rf.082ad9f3a5945c40710099a71829d65c.jpg,416,416,No Entry,75,59,372,327
00039_00000_00022_png_jpg.rf.083e5b9e456ae8384d5c8dd37550d2f0.jpg,416,416,Keep-Left,31,19,407,389
00018_00009_00016_png_jpg.rf.084471ce06d719c9ef4beafd3bc57263.jpg,416,416,Attention Please-,52,36,385,357
00013_00008_00027_png_jpg.rf.07f9dffd1730cadefd19309fe1113bfb.jpg,416,416,Give Way,25,42,398,392
00028_00014_00013_png_jpg.rf.08112fd10a039a9062ee0c76a6b672ba.jpg,416,416,Beware of children,61,62,356,363
00023_00000_00019_png_jpg.rf.0821a90eba2dd58e987b08352f20e7ff.jpg,416,416,Slippery Road Ahead,35,65,391,389
00028_00016_00018_png_jpg.rf.085038c6e3f232edd876a90bd3209f29.jpg,416,416,Beware of children,39,53,386,378
00034_00003_00019_png_jpg.rf.084dd33808a0998aac3896a06566663b.jpg,416,416,Turn left ahead,34,45,389,396
00024_00007_00020_png_jpg.rf.08515ccf7a10a9223f60dac6302ab6a0.jpg,416,416,-Road narrows on right,33,40,385,381
00014_00005_00019_png_jpg.rf.085163e11e19bd57fc0454df1a7659b8.jpg,416,416,Stop_Sign,13,27,396,396
00028_00013_00019_png_jpg.rf.088b69eb340f4f7e70b62514c7152c72.jpg,416,416,Beware of children,45,47,383,399
00028_00003_00023_png_jpg.rf.0862ef25c1de2458f28e41d09378e148.jpg,416,416,Beware of children,35,40,381,384
00038_00062_00020_png_jpg.rf.0847c7f578e997370f5ba1057dd3a98b.jpg,416,416,Keep-Right,68,47,397,378
00017_00036_00023_png_jpg.rf.08b8d449a2b899c7b720382614d163fd.jpg,416,416,No Entry,30,79,372,360
00029_00008_00029_png_jpg.rf.08abae88e853599a370ca934e5e566eb.jpg,416,416,CYCLE ROUTE AHEAD WARNING,33,41,384,381
00029_00002_00003_png_jpg.rf.08b5fe7574822acffc735671d3db4983.jpg,416,416,CYCLE ROUTE AHEAD WARNING,44,58,351,370
00018_00008_00020_png_jpg.rf.08b7a31559638d710b529c6f8ec71613.jpg,416,416,Attention Please-,36,58,391,381
00021_00004_00017_png_jpg.rf.08a9e8fc278220ee85b53685b9c95f03.jpg,416,416,Left Zig Zag Traffic,50,66,367,384
00002_00003_00023_png_jpg.rf.08c5fa11b3527e3d08d298bc1f7e3efc.jpg,416,416,50 mph speed limit,38,16,396,393
00038_00062_00008_png_jpg.rf.08cb1e365dbf5cb1a16a0428f2277a32.jpg,416,416,Keep-Right,94,67,376,376
00034_00009_00000_png_jpg.rf.08d794b51b4d8272a0872a2a33a18139.jpg,416,416,Turn left ahead,83,91,347,351
00028_00013_00013_png_jpg.rf.08d8396b1ae3e94f52b22284820e95e5.jpg,416,416,Beware of children,37,50,401,360
00013_00008_00015_png_jpg.rf.08eefbc7d2694ad4d977bccd2166bea1.jpg,416,416,Give Way,57,34,400,375
00028_00017_00004_png_jpg.rf.08ffd546875d2406381a815692c2106a.jpg,416,416,Beware of children,56,60,360,345
00023_00015_00024_png_jpg.rf.0916c196f39658d39d1d5f76f530f041.jpg,416,416,Slippery Road Ahead,38,34,379,382
00038_00014_00025_png_jpg.rf.091911ecb79812f25ea212058776acba.jpg,416,416,Keep-Right,29,49,365,367
00033_00000_00020_png_jpg.rf.091d45085846b48f70a504c2435b2e1a.jpg,416,416,Turn right ahead,41,40,403,377
00021_00008_00020_png_jpg.rf.091e309ced8501c3c4e31c98138da6eb.jpg,416,416,Left Zig Zag Traffic,36,42,370,393
00013_00014_00025_png_jpg.rf.09294438a41531b986c8900cc924c0fe.jpg,416,416,Give Way,34,62,390,398
00013_00014_00020_png_jpg.rf.092de8f034d8edb97dc65787db6afd90.jpg,416,416,Give Way,40,36,385,379
00016_00010_00006_png_jpg.rf.092e1e9d8f5f55e9bb27c7dd041baa9f.jpg,416,416,Truck traffic is prohibited,61,63,343,353
00033_00012_00023_png_jpg.rf.0933206b359d494549b1bcc68b1e07b3.jpg,416,416,Turn right ahead,58,75,348,363
00014_00006_00023_png_jpg.rf.0935836661d5908b1393468c791d5254.jpg,416,416,Stop_Sign,29,34,376,393
00034_00009_00007_png_jpg.rf.0937da14128eb65b4ff347386bb865aa.jpg,416,416,Turn left ahead,95,61,357,355
00023_00016_00006_png_jpg.rf.0939b6bb51bf006614b84929afc9e4d8.jpg,416,416,Slippery Road Ahead,67,58,388,368
00014_00004_00005_png_jpg.rf.093b8a7116346faa8d9d8be66ba76584.jpg,416,416,Stop_Sign,32,53,384,395
00022_00005_00018_png_jpg.rf.093d12efbc2d60fe8189cf71bb5a7ab1.jpg,416,416,Uneven Road,72,57,380,369
00040_00010_00018_png_jpg.rf.093d73b6c57c27bc3bea148fcc0885bd.jpg,416,416,Round-About,32,46,400,385
00016_00008_00020_png_jpg.rf.09407050ac103854d33272f8be7be080.jpg,416,416,Truck traffic is prohibited,20,30,386,401
00013_00001_00012_png_jpg.rf.095a729d14b2099e0bbd2a87bdc5c8e0.jpg,416,416,Give Way,62,41,385,356
00021_00001_00021_png_jpg.rf.0962534eaec685b1aa17cd5c4364f211.jpg,416,416,Left Zig Zag Traffic,52,49,379,367
00034_00012_00021_png_jpg.rf.09689c1ce9675854005d8f84ee90ca46.jpg,416,416,Turn left ahead,67,64,360,352
00002_00074_00021_png_jpg.rf.09726d84b1dfb8f175e7664ec87db0f1.jpg,416,416,50 mph speed limit,46,65,370,361
00014_00006_00024_png_jpg.rf.099bb19bf65ec69804c8d7e9c1fbd1c3.jpg,416,416,Stop_Sign,16,31,405,395
00016_00000_00027_png_jpg.rf.09a369564708017550723a5d3b78426c.jpg,416,416,Truck traffic is prohibited,28,34,394,377
00032_00007_00002_png_jpg.rf.09b39087eed3eb5c0b1320017ee8bf28.jpg,416,416,End of all speed and passing limits,74,72,357,345
00038_00004_00007_png_jpg.rf.09b6a6f2955ee92b327b4e621a849bc0.jpg,416,416,Keep-Right,67,86,376,355
00038_00003_00029_png_jpg.rf.09b91bd6673c4d80280ceefaa765ef73.jpg,416,416,Keep-Right,41,40,399,388
00020_00000_00000_png_jpg.rf.09c115a6bd381f648a55ab5144f7e4cf.jpg,416,416,Dangerous Rright Curve Ahead,77,48,370,320
00028_00006_00000_png_jpg.rf.09c5b6339841b3863e0009fc3f30cbf5.jpg,416,416,Beware of children,51,66,356,351
00036_00012_00013_png_jpg.rf.09d25b0ae005f1428e763f4d722d186f.jpg,416,416,Go Straight or Turn Right,54,32,379,381
00039_00007_00007_png_jpg.rf.09d5f471087e1102b873ecfba8410da4.jpg,416,416,Keep-Left,43,41,366,389
00002_00073_00028_png_jpg.rf.09dc655c323aa88ec61a83b5626a386f.jpg,416,416,50 mph speed limit,42,47,363,390
00033_00005_00026_png_jpg.rf.09dcd93fc71d1c886123bfd46cfed1b5.jpg,416,416,Turn right ahead,41,47,388,399
00028_00016_00015_png_jpg.rf.09dd38285ecf40875892a3762c9ebfba.jpg,416,416,Beware of children,43,57,374,359
00023_00010_00007_png_jpg.rf.09e1306bf1e18514f588d3e75793feb1.jpg,416,416,Slippery Road Ahead,63,50,362,377
00020_00010_00010_png_jpg.rf.09e60c750b83ae4ee829abf401f7b32f.jpg,416,416,Dangerous Rright Curve Ahead,62,59,333,333
00035_00004_00017_png_jpg.rf.09f5c840b8b84fe23c6898bcc8d23cbf.jpg,416,416,Straight Ahead Only,62,71,385,386
00021_00005_00020_png_jpg.rf.09fe6fdbeef5a61d79a7952e176a70bb.jpg,416,416,Left Zig Zag Traffic,29,61,388,379
00023_00002_00022_png_jpg.rf.09ff4f47d0339afdbb572d96012f3e7e.jpg,416,416,Slippery Road Ahead,32,29,389,381
00021_00010_00004_png_jpg.rf.0a0165d037326a6d82b4095cce2f47e6.jpg,416,416,Left Zig Zag Traffic,72,45,359,357
00023_00013_00022_png_jpg.rf.0a08fec5345cf51826eea4fb98575e39.jpg,416,416,Slippery Road Ahead,27,39,384,388
00017_00022_00016_png_jpg.rf.0a0ec5901871fba53903c2c45de68bcd.jpg,416,416,No Entry,38,60,381,370
00036_00000_00017_png_jpg.rf.0a0ef5f3b9050df894ef58acccb65eb9.jpg,416,416,Go Straight or Turn Right,40,49,392,384
00033_00004_00029_png_jpg.rf.0a0f163e729642d15bf960c89462d588.jpg,416,416,Turn right ahead,30,35,387,377
00022_00000_00025_png_jpg.rf.0a11e44267964681aef97f4765173792.jpg,416,416,Uneven Road,40,41,380,386
00019_00004_00017_png_jpg.rf.0a183c9a772d1de818032e4458a9f57a.jpg,416,416,Dangerous Left Curve Ahead,86,97,352,364
00017_00030_00001_png_jpg.rf.0a2e7de89a6053bb9bb37db9a23e5f3a.jpg,416,416,No Entry,50,78,367,378
00033_00016_00017_png_jpg.rf.0a41978d351876574b4a7853a45f4449.jpg,416,416,Turn right ahead,57,35,379,382
00023_00011_00019_png_jpg.rf.0a45febf9bc7ae99c1da795b18e0dc7b.jpg,416,416,Slippery Road Ahead,34,55,363,394
00038_00051_00025_png_jpg.rf.0a4cf06e47ded6b30004fc7e210d8d9f.jpg,416,416,Keep-Right,35,57,399,376
00017_00029_00010_png_jpg.rf.0a570e554bb2293afefbf9baa69b0042.jpg,416,416,No Entry,91,63,377,341
00029_00001_00027_png_jpg.rf.0a5f11cc2be9140004b5440b2b7eb69a.jpg,416,416,CYCLE ROUTE AHEAD WARNING,27,34,376,383
00023_00001_00014_png_jpg.rf.0a75141a03819a3a2e800ca54e165352.jpg,416,416,Slippery Road Ahead,31,42,386,388
00038_00051_00004_png_jpg.rf.0a75b37d7bdb8072f7f33e44153a6f99.jpg,416,416,Keep-Right,74,76,380,366
00023_00011_00017_png_jpg.rf.0a79252b88ef1b1d6f19859e5cb36d16.jpg,416,416,Slippery Road Ahead,41,35,370,381
00038_00059_00029_png_jpg.rf.0a7979f9a3e96d16a8dd35dd4f960d07.jpg,416,416,Keep-Right,26,41,386,376
00032_00003_00012_png_jpg.rf.0a7ad29e4e9aeb9316ff2c799cea6100.jpg,416,416,End of all speed and passing limits,76,60,391,357
00042_00000_00015_png_jpg.rf.0a80a2f5be320eec4c1c101fe83e4ed7.jpg,416,416,Overtaking by trucks is prohibited,32,58,375,368
00042_00002_00013_png_jpg.rf.0a8341954585058b22d4493b67771563.jpg,416,416,Overtaking by trucks is prohibited,61,47,343,333
00016_00009_00006_png_jpg.rf.0a8a5deea11f60af2b906d0ddd8c4b5a.jpg,416,416,Truck traffic is prohibited,67,70,376,361
00038_00008_00013_png_jpg.rf.0a91af6fccf7289eff3274fa3f503b96.jpg,416,416,Keep-Right,78,39,390,390
00002_00073_00021_png_jpg.rf.0acaca303e956bada6794ad60fe364f5.jpg,416,416,50 mph speed limit,43,34,357,374
00024_00007_00005_png_jpg.rf.0a944ecf1ba9417ab07bd59974eb3d4a.jpg,416,416,-Road narrows on right,48,59,385,355
00039_00006_00019_png_jpg.rf.0ad0f0684b1aac5141ac7e8550621a25.jpg,416,416,Keep-Left,72,48,381,381
00020_00011_00020_png_jpg.rf.0ad911f6f44559bef5bc8631c03fda78.jpg,416,416,Dangerous Rright Curve Ahead,26,45,390,380
00039_00002_00012_png_jpg.rf.0ae1f292d37322a5ff0abb3703a208e3.jpg,416,416,Keep-Left,23,43,393,402
00016_00006_00002_png_jpg.rf.0ae8e3b7ce2c648e07e1ff10ad4f00ab.jpg,416,416,Truck traffic is prohibited,45,29,394,394
00040_00009_00019_png_jpg.rf.0aeb4c61534b77d656becd981bd0babe.jpg,416,416,Round-About,36,63,407,398
00034_00008_00017_png_jpg.rf.0af9745be33c785189271f270df268a6.jpg,416,416,Turn left ahead,70,57,367,379
00027_00001_00022_png_jpg.rf.0afbbabe7fe446b50e2586df3e92e5cb.jpg,416,416,Pedestrian Crossing,28,43,389,386
00033_00005_00022_png_jpg.rf.0b05b58e369fb581dba2a1286ef8eb5b.jpg,416,416,Turn right ahead,35,42,387,387
00038_00068_00005_png_jpg.rf.0b160272dd5caa0209ea50bb25611ae4.jpg,416,416,Keep-Right,72,83,359,347
00016_00013_00010_png_jpg.rf.0b16bd5e67ee00089593de950229c094.jpg,416,416,Truck traffic is prohibited,46,55,378,377
00035_00000_00020_png_jpg.rf.0b1dc159a9c5ac38a0f4e4fdfee4d82a.jpg,416,416,Straight Ahead Only,14,33,403,390
00018_00011_00015_png_jpg.rf.0b1f2d91e456b9c13181eb675ed72232.jpg,416,416,Attention Please-,33,68,382,378
00020_00006_00006_png_jpg.rf.0b22be3b1172094ac46c24d5bda265c1.jpg,416,416,Dangerous Rright Curve Ahead,81,115,363,373
00039_00007_00006_png_jpg.rf.0b26e352607160f85f9a288131687970.jpg,416,416,Keep-Left,36,35,381,403
00032_00007_00017_png_jpg.rf.0b2a0a945bf16a29ebc2d42b98796730.jpg,416,416,End of all speed and passing limits,44,56,373,360
00017_00029_00005_png_jpg.rf.0b2e4d6433e3e00caee77725442a824d.jpg,416,416,No Entry,45,54,357,309
00017_00034_00023_png_jpg.rf.0b35e63b6518e5a7590e7a1e33b7d536.jpg,416,416,No Entry,48,41,383,382
00022_00004_00005_png_jpg.rf.0b3c25f48d37c801cabed98315969d25.jpg,416,416,Uneven Road,80,60,349,372
00018_00025_00008_png_jpg.rf.0b4031b89ed3bcd354922e69f6ae506f.jpg,416,416,Attention Please-,50,64,377,363
00018_00008_00001_png_jpg.rf.0b509b1b49b4fb6f102bad142a6a7ce8.jpg,416,416,Attention Please-,65,83,351,370
00024_00008_00014_png_jpg.rf.0b713380660336f60470f6cb1b0a9e62.jpg,416,416,-Road narrows on right,62,83,363,358
00018_00003_00024_png_jpg.rf.0b775a02ba57a50c3336eff24883de65.jpg,416,416,Attention Please-,34,27,386,384
00039_00006_00008_png_jpg.rf.0b84bc49a18d9bbb5476c412f8336c9d.jpg,416,416,Keep-Left,81,54,376,349
00032_00001_00004_png_jpg.rf.0b865afe95a5df73415d324c49034738.jpg,416,416,End of all speed and passing limits,77,89,370,372
00013_00002_00002_png_jpg.rf.0b90bb816083af303fb15e1ac4624933.jpg,416,416,Give Way,54,46,384,370
00033_00002_00014_png_jpg.rf.0b964050f830256996bbaba7ad372f7a.jpg,416,416,Turn right ahead,54,56,380,398
00016_00008_00013_png_jpg.rf.0b9b4b68c98fa300ab31233162542e0c.jpg,416,416,Truck traffic is prohibited,24,43,393,386
00013_00002_00016_png_jpg.rf.0b9cc62262cb59d9a1e2a6792f59353b.jpg,416,416,Give Way,35,44,382,356
00016_00002_00022_png_jpg.rf.0b9e2f4056bed5bc344d59c9e3a6069e.jpg,416,416,Truck traffic is prohibited,45,80,362,363
00019_00006_00028_png_jpg.rf.0ba046fd288cec5c7113a3cfd9ede7e6.jpg,416,416,Dangerous Left Curve Ahead,34,35,395,382
00038_00002_00027_png_jpg.rf.0ba86535835a993096509be4b731b7f7.jpg,416,416,Keep-Right,35,30,386,376
00017_00035_00029_png_jpg.rf.0bad6fd2bd0012121181f24293f150d9.jpg,416,416,No Entry,55,64,362,352
00021_00003_00021_png_jpg.rf.0bb56fcf2da27b90f46c0a86b0868ac2.jpg,416,416,Left Zig Zag Traffic,20,68,384,375
00028_00003_00028_png_jpg.rf.0bbbbb5023ca6117fb2c98bdf6eaa321.jpg,416,416,Beware of children,27,26,377,378
00016_00002_00026_png_jpg.rf.0bcd903632013856e2bd1b7864a8f871.jpg,416,416,Truck traffic is prohibited,24,39,385,386
00017_00002_00006_png_jpg.rf.0bc84ed11f13d348a6bbda20fe8897f5.jpg,416,416,No Entry,62,51,401,376
00002_00004_00010_png_jpg.rf.0bd354c8eb3b06c3c8ab37f362d0bf34.jpg,416,416,50 mph speed limit,51,73,379,367
00022_00011_00022_png_jpg.rf.0bd798aa39a6cbe4578d13270424828a.jpg,416,416,Uneven Road,59,29,379,365
00027_00007_00010_png_jpg.rf.0be0ba6d912abb453981d0bed2464408.jpg,416,416,Pedestrian Crossing,52,46,343,370
00024_00001_00006_png_jpg.rf.0be0e07ec3871bc7d77d349c0c7b33b4.jpg,416,416,-Road narrows on right,71,53,367,364
00033_00000_00009_png_jpg.rf.0be3acbe71b0bfeb265613a01a7304c1.jpg,416,416,Turn right ahead,49,67,357,354
00020_00004_00025_png_jpg.rf.0bea824acc93123a4985a90d974992db.jpg,416,416,Dangerous Rright Curve Ahead,80,72,363,344
00037_00000_00024_png_jpg.rf.0bee4cf4ed2ca95ef7fd8bf23e7808f4.jpg,416,416,Go straight or turn left,42,51,375,365
00028_00011_00010_png_jpg.rf.0bf35397cb8fd9cd80b84d1e0efad205.jpg,416,416,Beware of children,59,64,343,342
00037_00005_00021_png_jpg.rf.0c0199b64556561b918a2f825906a944.jpg,416,416,Go straight or turn left,27,46,389,380
00002_00068_00006_png_jpg.rf.0c1c8bb9611c15a3c2b1e29c4dd1ebf1.jpg,416,416,50 mph speed limit,67,42,362,347
00034_00001_00010_png_jpg.rf.0c21658b993fd2f639d75f1a0f952942.jpg,416,416,Turn left ahead,50,51,353,366
00027_00007_00000_png_jpg.rf.0c2619ff92b33d3a3243825755b5354e.jpg,416,416,Pedestrian Crossing,39,56,351,361
00013_00003_00006_png_jpg.rf.0c2658296f66cc76b217ba9ab99240d7.jpg,416,416,Give Way,39,71,364,333
00020_00004_00007_png_jpg.rf.0c30d575bd9aef4b9b5e730280941342.jpg,416,416,Dangerous Rright Curve Ahead,101,126,328,315
00016_00010_00028_png_jpg.rf.0c3120d98a7c3bffe49b2b16e23ab359.jpg,416,416,Truck traffic is prohibited,33,32,396,384
00014_00006_00028_png_jpg.rf.0c3467d477eaf303c8e38b91116497a3.jpg,416,416,Stop_Sign,20,46,409,398
00017_00029_00018_png_jpg.rf.0c3561eea58f0ca3a718cc694d21efe2.jpg,416,416,No Entry,46,88,358,362
00035_00015_00022_png_jpg.rf.0c39759fb042d8e405fd48b76e46f66a.jpg,416,416,Straight Ahead Only,28,42,389,389
00018_00006_00005_png_jpg.rf.0c3cdcc115536903a7e36b0cd30382e8.jpg,416,416,Attention Please-,34,61,376,373
00013_00010_00016_png_jpg.rf.0c40a2b35ce49099cea91a42663616b8.jpg,416,416,Give Way,44,71,387,385
00038_00000_00012_png_jpg.rf.0c4640b85cf6a553259ba96a1a154306.jpg,416,416,Keep-Right,34,56,372,371
